incident_date,year,month,month_name,quarter,day_of_week,is_weekend,day_of_year,state_name,region,region_code,division,city,agency_name,agency_type,population,population_category,population_group,location,offense_description,offense_severity,severity_score,bias_category,bias_group,bias_motivation,total_victims,adult_victims,juvenile_victims,total_offenders,adult_offenders,juvenile_offenders,victim_offender_ratio,hate_crime_index,victim_types,offender_race,offender_ethnicity
2022-05-27,2022,5,May,Q2,Friday,False,147,California,North Central,2.0,West North Central,Eldridge,ELDRIDGE,City,6770.0,Small,"Cities 2,500-9,999",Highway/Road/Alley,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,California,North Central,2.0,East North Central,,FREMONT,City,2211.0,Very Small,"Cities <2,500",School - Elementary/Secondary,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Government,,
2022-05-27,2022,5,May,Q2,Friday,False,147,California,North Central,2.0,East North Central,,LEAVENWORTH,City,287.0,Very Small,"Cities <2,500",Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,,Hispanic or Latino
2022-05-27,2022,5,May,Q2,Friday,False,147,California,North Central,2.0,East North Central,,LEAVENWORTH,City,287.0,Very Small,"Cities <2,500",Other/Unknown,Simple Assault,Violent,3.0,Religion,Religion,Anti-Jewish,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,California,North Central,2.0,East North Central,,LEAVENWORTH,City,287.0,Very Small,"Cities <2,500",Church/Synagogue/Temple,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Religious Organization,,
2022-05-27,2022,5,May,Q2,Friday,False,147,California,North Central,2.0,East North Central,,LEAVENWORTH,City,287.0,Very Small,"Cities <2,500",Highway/Road/Alley,Simple Assault,Violent,3.0,Gender Identity,Gender Identity,Anti-Transgender,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Hispanic or Latino
2022-05-27,2022,5,May,Q2,Friday,False,147,California,North Central,2.0,East North Central,,RISING SUN,City,,,"Cities <2,500",Highway/Road/Alley,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,
2022-05-27,2022,5,May,Q2,Friday,False,147,California,North Central,2.0,East North Central,,"STATE POLICE, FORT WAYNE",State Police,,,MSA State Police,School - College/University,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,Connecticut,North Central,2.0,West North Central,Waukon,WAUKON,City,3761.0,Small,"Cities 2,500-9,999",Residence/Home,Theft from Motor Vehicle,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,2,2,0,0,0,0,,1.0986122886681098,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,Georgia,South,3.0,East South Central,Bowling Green,SP: WEST DRUG ENFRCMNT B,State Police,,,Non-MSA State Police,Other/Unknown,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-White,0,0,0,0,0,0,,0.0,Business,,
2022-05-27,2022,5,May,Q2,Friday,False,147,Illinois,South,3.0,East South Central,Harlan,SP: BELL COUNTY,State Police,,,Possessions,Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,0,1,1,1,0,1.0,0.6931471805599453,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,Massachusetts,Northeast,1.0,New England,Berwick,BERWICK,City,8185.0,Small,"Cities 2,500-9,999",Government/Public Building,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,Massachusetts,South,3.0,West South Central,,"STATE POLICE, OPELOUSAS",State Police,,,Non-MSA State Police,Government/Public Building,Intimidation,Non-Violent,1.0,Gender Identity,Gender Identity,Anti-Transgender,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,Michigan,South,3.0,South Atlantic,Centreville,CENTREVILLE,City,4763.0,Small,"Cities 2,500-9,999",Residence/Home,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Black or African American,
2022-05-27,2022,5,May,Q2,Friday,False,147,Michigan,South,3.0,South Atlantic,Havre De Grace,HAVRE DE GRACE,City,14883.0,Medium,"Cities 10,000-24,999",Residence/Home,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-White,2,2,0,1,1,0,2.0,3.295836866004329,,,Hispanic or Latino
2022-05-27,2022,5,May,Q2,Friday,False,147,Minnesota,South,3.0,South Atlantic,,HARPERS FERRY NHP,,,,Possessions,School/College,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),0,0,0,0,0,0,,0.0,Other,,
2022-05-27,2022,5,May,Q2,Friday,False,147,Missouri,Northeast,1.0,New England,Harwich,HARWICH,City,13891.0,Medium,"Cities 10,000-24,999",Parking Lot/Garage,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Asian,2,0,2,3,3,0,0.6666666666666666,3.295836866004329,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,New Jersey,North Central,2.0,East North Central,Flint,FLINT,City,79234.0,Large,"Cities 50,000-99,999",Residence/Home,All Other Larceny,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,New Jersey,North Central,2.0,East North Central,Harbor Springs,L TRVRS BAY BNDS ODAWA I,Tribal / BIA Agencies,,,"Cities <2,500",School - Elementary/Secondary,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,0,1,1,0,1,1.0,0.6931471805599453,Individual,Asian,
2022-05-27,2022,5,May,Q2,Friday,False,147,New Jersey,North Central,2.0,East North Central,Howard City,HOWARD CITY,City,1949.0,Very Small,"Cities <2,500",School - Elementary/Secondary,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Asian,1,0,1,1,0,1,1.0,0.6931471805599453,Individual,White,
2022-05-27,2022,5,May,Q2,Friday,False,147,New Mexico,North Central,2.0,East North Central,Lansing,SP: ALCONA COUNTY,State Police,,,"Non-MSA Counties <10,000",Grocery/Supermarket,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Hispanic or Latino
2022-05-27,2022,5,May,Q2,Friday,False,147,New York,North Central,2.0,East North Central,New Haven,NEW HAVEN,City,5105.0,Small,"Cities 2,500-9,999",Residence/Home,Simple Assault,Violent,3.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,New York,North Central,2.0,East North Central,Pinckney,PINCKNEY,City,2425.0,Very Small,"Cities <2,500",Other/Unknown,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),0,0,0,0,0,0,,0.0,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,Ohio,North Central,2.0,West North Central,Gaylord,SIBLEY,County,7537.0,Small,"Non-MSA Counties <10,000",Highway/Road/Alley,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,2,2,0,0.5,2.0794415416798357,Individual,Black or African American,
2022-05-27,2022,5,May,Q2,Friday,False,147,Ohio,North Central,2.0,West North Central,Gaylord,SIBLEY,County,7537.0,Small,"Non-MSA Counties <10,000",Department/Discount Store,Simple Assault,Violent,3.0,Religion,Religion,Anti-Islamic (Muslim),1,1,0,0,0,0,,2.0794415416798357,Individual,,
2022-05-27,2022,5,May,Q2,Friday,False,147,Oregon,North Central,2.0,West North Central,Saint Cloud,ST. CLOUD,City,56509.0,Large,"Cities 50,000-99,999",Park/Playground,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),0,0,0,0,0,0,,0.0,Government,,
2022-05-27,2022,5,May,Q2,Friday,False,147,Pennsylvania,North Central,2.0,West North Central,Cassville,CASSVILLE,City,3201.0,Small,"Cities 2,500-9,999",Restaurant,Aggravated Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,2,2,0,0.5,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-05-27,2022,5,May,Q2,Friday,False,147,Pennsylvania,North Central,2.0,West North Central,,BUREAU OF CRIMINAL APPREHENSIO,State Agency Enforcement Unit,,,"Cities <2,500",Highway/Road/Alley,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Not Hispanic or Latino
2022-05-27,2022,5,May,Q2,Friday,False,147,Texas,North Central,2.0,West North Central,Beaver City,OXFORD,City,520.0,Very Small,"Cities <2,500",Residence/Home,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,0,1,0,0,0,,0.6931471805599453,Individual,White,Hispanic or Latino
2022-05-27,2022,5,May,Q2,Friday,False,147,Texas,West,4.0,Mountain,Troy,TROY,City,923.0,Very Small,"Cities <2,500",Park/Playground,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,5,2,3,1,1,0,5.0,1.791759469228055,Individual,Black or African American,Not Hispanic or Latino
2022-05-27,2022,5,May,Q2,Friday,False,147,Washington,North Central,2.0,West North Central,York,YORK,County,5199.0,Small,"Non-MSA Counties <10,000",Bank/Savings and Loan,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,
2022-05-27,2022,5,May,Q2,Friday,False,147,Wisconsin,West,4.0,Mountain,Las Vegas,TAXICAB AUTHORITY,State Agency Enforcement Unit,,,"Cities <2,500",Park/Playground,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Government,,
2022-05-27,2022,5,May,Q2,Friday,False,147,Wisconsin,West,4.0,Mountain,Pioche,LINCOLN,County,4553.0,Small,"Non-MSA Counties <10,000",Other/Unknown,Aggravated Assault,Violent,3.0,Gender,Gender,Anti-Female,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,
2022-05-27,2022,5,May,Q2,Friday,False,147,Wisconsin,North Central,2.0,West North Central,,WALTHILL,City,659.0,Very Small,"Cities <2,500",Parking Lot/Garage,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,Not Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,California,North Central,2.0,West North Central,Bettendorf,BETTENDORF,City,39548.0,Medium,"Cities 25,000-49,999",Grocery/Supermarket,Robbery,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Asian,1,1,0,2,1,1,0.5,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,California,North Central,2.0,West North Central,Eldora,HARDIN,County,8946.0,Small,"Non-MSA Counties <10,000",Restaurant,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,"Anti-Multiple Races, Group",1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Asian,
2022-05-28,2022,5,May,Q2,Saturday,True,148,California,North Central,2.0,West North Central,Hampton,FRANKLIN,County,5599.0,Small,"Non-MSA Counties <10,000",Highway/Road/Alley,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-05-28,2022,5,May,Q2,Saturday,True,148,California,North Central,2.0,West North Central,Lamoni,LAMONI,City,2184.0,Very Small,"Cities <2,500",Residence/Home,Motor Vehicle Theft,Non-Violent,1.0,Gender Identity,Gender Identity,Anti-Gender Non-Conforming,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-05-28,2022,5,May,Q2,Saturday,True,148,California,North Central,2.0,East North Central,,LEAVENWORTH,City,287.0,Very Small,"Cities <2,500",Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-05-28,2022,5,May,Q2,Saturday,True,148,California,North Central,2.0,East North Central,,LEAVENWORTH,City,287.0,Very Small,"Cities <2,500",Convenience Store,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,2,2,0,0.5,2.0794415416798357,Individual,Multiple Races,
2022-05-28,2022,5,May,Q2,Saturday,True,148,California,North Central,2.0,East North Central,,LEAVENWORTH,City,287.0,Very Small,"Cities <2,500",School - Elementary/Secondary,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,4,0,4,0.0,0.0,Government,Multiple Races,Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,California,North Central,2.0,East North Central,,LEAVENWORTH,City,287.0,Very Small,"Cities <2,500",Highway/Road/Alley,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,California,North Central,2.0,East North Central,,WARREN,City,1191.0,Very Small,"Cities <2,500",Highway/Road/Alley,Intimidation,Non-Violent,1.0,Gender Identity,Gender Identity,Anti-Transgender,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,,Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,Colorado,North Central,2.0,West North Central,Saint Olaf,CLAYTON,County,15677.0,Medium,"Non-MSA Counties 10,000-24,999",Highway/Road/Alley,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-White,4,1,3,1,1,0,4.0,1.6094379124341003,Individual,White,Not Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,Florida,North Central,2.0,West North Central,Logan,LOGAN,City,523.0,Very Small,"Cities <2,500",Parking Lot/Garage,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Business,,
2022-05-28,2022,5,May,Q2,Saturday,True,148,Florida,North Central,2.0,West North Central,Mound Valley,MOUND VALLEY,City,375.0,Very Small,"Cities <2,500",Parking Lot/Garage,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Not Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,Georgia,North Central,2.0,West North Central,Stafford,STAFFORD,City,930.0,Very Small,"Cities <2,500","Specialty Store (TV, Fur, Etc.)",Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Asian,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,Illinois,South,3.0,East South Central,Georgetown,SCOTT COUNTY POLICE DEPT,County,,,"MSA Counties <10,000",Church/Synagogue/Temple,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Lesbian,0,0,0,0,0,0,,0.0,Religious Organization,,
2022-05-28,2022,5,May,Q2,Saturday,True,148,Illinois,South,3.0,East South Central,Morehead,SP: FLEMING COUNTY,State Police,,,Possessions,Service/Gas Station,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,
2022-05-28,2022,5,May,Q2,Saturday,True,148,Kansas,South,3.0,East South Central,,NORFOLK SOUTHERN RAILWAY,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"Cities <2,500",Residence/Home,Kidnapping/Abduction,Violent,3.0,Gender Identity,Gender Identity,Anti-Transgender,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,
2022-05-28,2022,5,May,Q2,Saturday,True,148,Maine,Northeast,1.0,New England,Portland,DEA: KNOX COUNTY,State Agency Enforcement Unit,,,"Non-MSA Counties <10,000",Bar/Nightclub,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,,2.0794415416798357,Individual,White,
2022-05-28,2022,5,May,Q2,Saturday,True,148,Massachusetts,Northeast,1.0,New England,Augusta,BLE: WALDO COUNTY,State Agency Enforcement Unit,,,"Non-MSA Counties <10,000",Park/Playground,All Other Larceny,Non-Violent,1.0,Religion,Religion,Anti-Islamic (Muslim),3,0,3,3,0,3,1.0,1.3862943611198906,Individual,Multiple Races,
2022-05-28,2022,5,May,Q2,Saturday,True,148,Massachusetts,Northeast,1.0,New England,Berwick,BERWICK,City,8185.0,Small,"Cities 2,500-9,999",Highway/Road/Alley,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Asian,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,Michigan,South,3.0,South Atlantic,Emmitsburg,EMMITSBURG,City,3319.0,Small,"Cities 2,500-9,999",Highway/Road/Alley,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,
2022-05-28,2022,5,May,Q2,Saturday,True,148,Michigan,South,3.0,South Atlantic,Pikesville,STATE FIRE MARSHAL,State Agency Enforcement Unit,,,"Cities <2,500",Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Black or African American,
2022-05-28,2022,5,May,Q2,Saturday,True,148,Missouri,Northeast,1.0,New England,Boston,REG OF MV: MIDDLESEX CTY,State Agency Enforcement Unit,,,"MSA Counties <10,000",Bar/Nightclub,Simple Assault,Violent,3.0,Religion,Religion,Anti-Hindu,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Not Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,New York,North Central,2.0,East North Central,Pinckney,PINCKNEY,City,2425.0,Very Small,"Cities <2,500",Church/Synagogue/Temple,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Catholic,0,0,0,0,0,0,,0.0,Religious Organization,Black or African American,
2022-05-28,2022,5,May,Q2,Saturday,True,148,North Carolina,North Central,2.0,East North Central,Baldwin,LAKE,County,11681.0,Medium,"Non-MSA Counties 10,000-24,999",Highway/Road/Alley,Aggravated Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,North Carolina,Northeast,1.0,New England,Wilbraham,WILBRAHAM,City,14572.0,Medium,"Cities 10,000-24,999",Residence/Home,Simple Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,Ohio,North Central,2.0,East North Central,,"STATE POLICE, IONIA",State Police,,,MSA State Police,Other/Unknown,Fondling,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-05-28,2022,5,May,Q2,Saturday,True,148,Texas,North Central,2.0,West North Central,Viburnum,VIBURNUM,City,656.0,Very Small,"Cities <2,500",Residence/Home,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2022-05-28,2022,5,May,Q2,Saturday,True,148,Texas,North Central,2.0,West North Central,Waynesville,PULASKI,County,39378.0,Medium,"Non-MSA Counties 25,000-99,999",Restaurant,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Not Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,Utah,North Central,2.0,West North Central,Bridgeport,MORRILL,County,3416.0,Small,"Non-MSA Counties <10,000",Church/Synagogue/Temple,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Church of Jesus Christ (LDS),0,0,0,0,0,0,,0.0,Religious Organization,,Not Hispanic or Latino
2022-05-28,2022,5,May,Q2,Saturday,True,148,Virginia,North Central,2.0,West North Central,Grand Island,ST PTRL: WEBSTER COUNTY,State Police,,,"Non-MSA Counties <10,000",Field/Woods,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Business,,
2022-05-28,2022,5,May,Q2,Saturday,True,148,Virginia,North Central,2.0,West North Central,Norfolk,ST PTRL: CEDAR COUNTY,State Police,,,"Non-MSA Counties <10,000",Parking Lot/Garage,Simple Assault,Violent,3.0,Gender Identity,Gender Identity,Anti-Transgender,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Not Hispanic or Latino
