incident_date,year,month,day_of_week,quarter,state_name,region,division,city,location,agency_name,agency_type,population_group,population,offense_description,offense_severity,bias_category,bias_motivation,total_victims,adult_victims,juvenile_victims,total_offenders,adult_offenders,juvenile_offenders,victim_types,offender_race,offender_ethnicity
2022-10-12,2022,10,Wednesday,Q4,Nevada,North Central,East North Central,MADISON HEIGHTS,School - Elementary/Secondary,MADISON HEIGHTS,City,"Cities 25,000-49,999",28188,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-White,0,0,0,0,0,0,Government,Unknown,
2022-10-12,2022,10,Wednesday,Q4,New York,North Central,East North Central,NEW HAVEN,Church/Synagogue/Temple,NEW HAVEN,City,"Cities 2,500-9,999",5105,All Other Larceny (23H),Non-Violent,Religion,Anti-Catholic,0,0,0,0,0,0,Religious Organization,White,
2022-10-12,2022,10,Wednesday,Q4,New York,North Central,East North Central,SAND LAKE,Other/Unknown,SAND LAKE,City,"Cities <2,500",467,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),0,0,0,0,0,0,Other,Group of Multiple Races,
2022-10-12,2022,10,Wednesday,Q4,Ohio,North Central,West North Central,CANNON FALLS,Residence/Home,CANNON FALLS,City,"Cities 2,500-9,999",4196,Intimidation,Non-Violent,Race/Ethnicity,Anti-American Indian/Alaska Native,1,1,0,1,1,0,Individual,White,
2022-10-12,2022,10,Wednesday,Q4,Oregon,North Central,West North Central,ROCKFORD,Residence/Home,ROCKFORD,City,"Cities 2,500-9,999",4108,Intimidation,Non-Violent,Sexual Orientation,Anti-Lesbian,2,2,0,1,1,0,Individual,Black or African American,Unknown
2022-10-12,2022,10,Wednesday,Q4,Oregon,North Central,West North Central,SAINT LOUIS PARK,Highway/Road/Alley,ST. LOUIS PARK,City,"Cities 25,000-49,999",49196,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,2,2,0,0,0,0,Individual,Unknown,
2022-10-12,2022,10,Wednesday,Q4,Texas,North Central,West North Central,STOCKTON,Department/Discount Store,STOCKTON,City,"Cities <2,500",1828,Drug/Narcotic Violations,Non-Violent,Religion,Anti-Other Religion,0,0,0,2,2,0,Society/Public,Black or African American,Not Hispanic or Latino
2022-10-12,2022,10,Wednesday,Q4,Texas,North Central,West North Central,VIBURNUM,School - Elementary/Secondary,VIBURNUM,City,"Cities <2,500",656,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,0,1,Individual,Asian,Not Hispanic or Latino
2022-10-12,2022,10,Wednesday,Q4,Texas,West,Mountain,BOZEMAN,School/College,GALLATIN,County,"Non-MSA Counties 25,000-99,999",54062,Simple Assault,Violent,Race/Ethnicity,Anti-White,1,0,1,0,0,0,Individual,Black or African American,Unknown
2022-10-12,2022,10,Wednesday,Q4,Texas,North Central,West North Central,BENNINGTON,"Specialty Store (TV, Fur, Etc.)",BENNINGTON,City,"Cities <2,500",1947,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,"Business, Individual",Unknown,Unknown
2022-10-12,2022,10,Wednesday,Q4,Texas,North Central,West North Central,BENNINGTON,Commercial/Office Building,BENNINGTON,City,"Cities <2,500",1947,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,2,2,0,Individual,White,
2022-10-12,2022,10,Wednesday,Q4,Washington,North Central,West North Central,PAWNEE CITY,Residence/Home,PAWNEE,County,"Non-MSA Counties <10,000",2534,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,2,2,0,2,2,0,Individual,White,Not Hispanic or Latino
2022-10-13,2022,10,Thursday,Q4,California,North Central,East North Central,SOUTH WHITLEY,Commercial/Office Building,SOUTH WHITLEY,City,"Cities <2,500",1811,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,1,1,0,Business,White,
2022-10-13,2022,10,Thursday,Q4,California,North Central,East North Central,,School - Elementary/Secondary,FREMONT,City,"Cities <2,500",2211,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,0,1,1,0,1,Individual,White,Hispanic or Latino
2022-10-13,2022,10,Thursday,Q4,Colorado,North Central,West North Central,MASON CITY,Parking Lot/Garage,CERRO GORDO,County,"Non-MSA Counties <10,000",7903,Theft from Motor Vehicle,Non-Violent,Race/Ethnicity,Anti-American Indian/Alaska Native,1,1,0,0,0,0,Individual,Unknown,
2022-10-13,2022,10,Thursday,Q4,Colorado,North Central,West North Central,TOLEDO,Highway/Road/Alley,TOLEDO,City,"Cities <2,500",2308,Simple Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,0,0,0,Individual,Black or African American,Not Hispanic or Latino
2022-10-13,2022,10,Thursday,Q4,Connecticut,North Central,West North Central,,School - College/University,CARTER LAKE,,Possessions,0,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),0,0,0,0,0,0,Business,Unknown,Unknown
2022-10-13,2022,10,Thursday,Q4,Georgia,North Central,West North Central,ROSE HILL,School - College/University,ROSE HILL,City,"Cities 2,500-9,999",3983,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,0,0,0,3,2,1,Government,White,Not Hispanic or Latino
2022-10-13,2022,10,Thursday,Q4,Illinois,South,East South Central,MANCHESTER,Highway/Road/Alley,CLAY,County,"Non-MSA Counties 10,000-24,999",18270,Weapon Law Violations,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,1,1,0,Society/Public,Black or African American,
2022-10-13,2022,10,Thursday,Q4,Indiana,South,East South Central,PRINCETON,Other/Unknown,CALDWELL,County,"Non-MSA Counties <10,000",6382,Burglary/Breaking and Entering,Non-Violent,Religion,Anti-Buddhist,0,0,0,0,0,0,Business,Unknown,
2022-10-13,2022,10,Thursday,Q4,Indiana,South,East South Central,WILLIAMSBURG,Drug Store/Dr.'s Office/Hospital,WHITLEY,County,"Non-MSA Counties 25,000-99,999",26197,Simple Assault,Violent,Race/Ethnicity,Anti-White,2,2,0,1,1,0,Unknown,Black or African American,Not Hispanic or Latino
2022-10-13,2022,10,Thursday,Q4,Massachusetts,South,West South Central,,School - Elementary/Secondary,"STATE POLICE, OPELOUSAS",State Police,Non-MSA State Police,0,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Other,Unknown,
2022-10-13,2022,10,Thursday,Q4,Maryland,Northeast,New England,HOULTON,School - College/University,HOULTON,City,"Cities 2,500-9,999",6072,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Government,Unknown,
2022-10-13,2022,10,Thursday,Q4,Maine,Northeast,New England,ROCKPORT,Arena/Stadium/Fairgrounds/Coliseum,ROCKPORT,City,"Cities 2,500-9,999",3395,All Other Larceny,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),0,0,0,0,0,0,Government,Unknown,
2022-10-13,2022,10,Thursday,Q4,Maine,Northeast,New England,VAN BUREN,Convenience Store,VAN BUREN,City,"Cities <2,500",2067,Intimidation,Non-Violent,Race/Ethnicity,Anti-Asian,2,2,0,0,0,0,Individual,Unknown,
2022-10-13,2022,10,Thursday,Q4,Nebraska,Northeast,New England,SOUTH BOSTON,Residence/Home,MBTA: HAMPSHIRE COUNTY,State Agency Enforcement Unit,"MSA Counties <10,000",0,Shoplifting,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,Individual,Unknown,
2022-10-13,2022,10,Thursday,Q4,New Jersey,North Central,East North Central,GROSSE POINTE SHORES,School - Elementary/Secondary,GROSSE POINTE SHORES,City,"Cities 2,500-9,999",2493,Intimidation,Non-Violent,Disability,Anti-Mental Disability,1,0,1,0,0,0,Individual,Unknown,Unknown
2022-10-13,2022,10,Thursday,Q4,New Jersey,North Central,East North Central,Gaines,Highway/Road/Alley,GAINES TOWNSHIP,City,"Cities 2,500-9,999",6107,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,3,3,0,1,0,1,"Individual, Unknown",White,Not Hispanic or Latino
2022-10-13,2022,10,Thursday,Q4,New Jersey,North Central,East North Central,HANOVER,School/College,HANOVER TOWNSHIP,City,"Cities 2,500-9,999",3229,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Other,Unknown,
2022-10-13,2022,10,Thursday,Q4,New Jersey,North Central,East North Central,HANOVER,Commercial/Office Building,HANOVER TOWNSHIP,City,"Cities 2,500-9,999",3202,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,Unknown
2022-10-13,2022,10,Thursday,Q4,New Jersey,North Central,East North Central,JACKSON,School - Elementary/Secondary,JACKSON,County,"MSA Counties 25,000-99,999",63626,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,0,1,1,0,1,Individual,White,Unknown
2022-10-13,2022,10,Thursday,Q4,South Carolina,North Central,West North Central,HARTVILLE,Church/Synagogue/Temple,HARTVILLE,City,"Cities <2,500",636,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,
2022-10-13,2022,10,Thursday,Q4,Texas,North Central,West North Central,STRAFFORD,Residence/Home,STRAFFORD,City,"Cities 2,500-9,999",2751,False Pretenses/Swindle,Non-Violent,Race/Ethnicity,Anti-White,1,1,0,0,0,0,Individual,Unknown,
2022-10-13,2022,10,Thursday,Q4,Texas,North Central,West North Central,VIBURNUM,Restaurant,VIBURNUM,City,"Cities <2,500",656,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),0,0,0,1,1,0,Business,White,Not Hispanic or Latino
2022-10-13,2022,10,Thursday,Q4,Virginia,North Central,West North Central,GRAND ISLAND,Department/Discount Store,ST PTRL: KEARNEY COUNTY,State Police,"Non-MSA Counties <10,000",0,Aggravated Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-10-13,2022,10,Thursday,Q4,Virginia,North Central,West North Central,GRAND ISLAND,Service/Gas Station,ST PTRL: WEBSTER COUNTY,State Police,"Non-MSA Counties <10,000",0,Simple Assault,Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,0,0,0,Individual,Unknown,
2022-10-13,2022,10,Thursday,Q4,Virginia,North Central,West North Central,GRAND ISLAND,Restaurant,ST PTRL: WEBSTER COUNTY,State Police,"Non-MSA Counties <10,000",0,Simple Assault,Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,1,0,1,Individual,White,Hispanic or Latino
2022-10-13,2022,10,Thursday,Q4,Washington,North Central,West North Central,STANTON,Residence/Home,STANTON,County,"Non-MSA Counties <10,000",5814,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,0,0,0,Individual,Unknown,
2022-10-14,2022,10,Friday,Q4,Alabama,North Central,East North Central,INDIANAPOLIS,Residence/Home,SP: BROWN COUNTY,State Police,"MSA Counties <10,000",0,False Pretenses/Swindle,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,0,1,0,0,0,Individual,Unknown,
2022-10-14,2022,10,Friday,Q4,California,North Central,East North Central,,Residence/Home,INDIANA UNIVERSITY: COLUMBUS,University or College,"Cities <2,500",0,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Hispanic or Latino
2022-10-14,2022,10,Friday,Q4,California,North Central,East North Central,,Parking Lot/Garage,WHITELAND,City,"Cities 2,500-9,999",4753,Intimidation,Non-Violent,Race/Ethnicity,Anti-Asian,1,1,0,1,1,0,Individual,Asian,
2022-10-14,2022,10,Friday,Q4,California,North Central,East North Central,,Residence/Home,WHITELAND,City,"Cities 2,500-9,999",4753,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,
2022-10-14,2022,10,Friday,Q4,California,North Central,West North Central,ALTOONA,Convenience Store,ALTOONA,City,"Cities 10,000-24,999",22492,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,
2022-10-14,2022,10,Friday,Q4,California,North Central,West North Central,BETTENDORF,Other/Unknown,BETTENDORF,City,"Cities 25,000-49,999",39548,Intimidation,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,1,1,0,Individual,Unknown,Unknown
2022-10-14,2022,10,Friday,Q4,California,North Central,West North Central,CHEROKEE,Residence/Home,CHEROKEE,City,"Cities 2,500-9,999",5077,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2022-10-14,2022,10,Friday,Q4,California,North Central,West North Central,DENISON,Residence/Home,CRAWFORD,County,"Non-MSA Counties <10,000",8647,Intimidation,Non-Violent,Religion,Anti-Eastern Orthodox,3,1,2,1,1,0,Individual,White,
2022-10-14,2022,10,Friday,Q4,California,North Central,West North Central,DES MOINES,Other/Unknown,CAP POL DIV DES MOINES,State Agency Enforcement Unit,"Non-MSA Counties <10,000",0,Destruction/Damage/Vandalism of Property,Non-Violent,Gender Identity,Anti-Transgender,1,1,0,1,0,1,Individual,Unknown,
2022-10-14,2022,10,Friday,Q4,California,North Central,West North Central,ELDRIDGE,Residence/Home,ELDRIDGE,City,"Cities 2,500-9,999",6770,Intimidation,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,White,Hispanic or Latino
2022-10-14,2022,10,Friday,Q4,California,North Central,West North Central,JEFFERSON,School - Elementary/Secondary,JEFFERSON,City,"Cities 2,500-9,999",4169,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Government,Unknown,Unknown
2022-10-14,2022,10,Friday,Q4,Connecticut,North Central,West North Central,WAUKON,Residence/Home,ALLAMAKEE,County,"Non-MSA Counties <10,000",6990,Burglary/Breaking and Entering,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,0,0,0,Individual,Unknown,
2022-10-14,2022,10,Friday,Q4,Unknown,North Central,West North Central,,Commercial/Office Building,IOWA DIVISION OF NARCOTICS ENF,State Agency Enforcement Unit,"Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,0,0,0,0,0,0,Business,Unknown,
2022-10-14,2022,10,Friday,Q4,District of Columbia,North Central,West North Central,,Government/Public Building,KEOTA,City,"Cities <2,500",0,Simple Assault,Violent,Race/Ethnicity,Anti-White,1,1,0,1,1,0,Individual,Black or African American,Unknown
2022-10-14,2022,10,Friday,Q4,Maryland,Northeast,New England,KENNEBUNKPORT,School - Elementary/Secondary,KENNEBUNKPORT,City,"Cities 2,500-9,999",3718,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,Unknown
2022-10-14,2022,10,Friday,Q4,Maryland,Northeast,New England,OAKLAND,Grocery/Supermarket,OAKLAND,City,"Cities 2,500-9,999",6300,All Other Larceny,Non-Violent,Disability,Anti-Physical Disability,1,1,0,1,1,0,Individual,Black or African American,
2022-10-14,2022,10,Friday,Q4,Missouri,Northeast,New England,LYNN,Highway/Road/Alley,LYNN,City,"Cities 100,000-249,999",101056,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,2,2,0,1,1,0,Individual,White,Unknown
2022-10-14,2022,10,Friday,Q4,New Jersey,North Central,East North Central,FRASER,,FRASER,City,"Cities 10,000-24,999",14390,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,0,1,1,0,1,Individual,White,Not Hispanic or Latino
2022-10-14,2022,10,Friday,Q4,New Jersey,North Central,East North Central,HART,School - Elementary/Secondary,HART,City,"Cities <2,500",2061,Intimidation,Non-Violent,Race/Ethnicity,Anti-White,1,0,1,1,0,1,Individual,Black or African American,Unknown
2022-10-14,2022,10,Friday,Q4,New Jersey,North Central,East North Central,HOUGHTON,Residence/Home,HOUGHTON,City,"Cities 2,500-9,999",7802,Aggravated Assault,Violent,Sexual Orientation,Anti-Lesbian,1,1,0,2,2,0,Individual,White,Unknown
2022-10-14,2022,10,Friday,Q4,New Jersey,North Central,East North Central,HOUGHTON LAKE,Field/Woods,ROSCOMMON TOWNSHIP,City,"Cities 2,500-9,999",4328,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Government,Unknown,
2022-10-14,2022,10,Friday,Q4,New Jersey,North Central,East North Central,HOWARD CITY,School - Elementary/Secondary,HOWARD CITY,City,"Cities <2,500",1949,Intimidation,Non-Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,0,1,2,0,2,Individual,Unknown,Unknown
2022-10-14,2022,10,Friday,Q4,New Jersey,North Central,East North Central,HOWARD CITY,School - Elementary/Secondary,HOWARD CITY,City,"Cities <2,500",1949,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,0,1,1,0,1,Individual,Unknown,Unknown
2022-10-14,2022,10,Friday,Q4,Nevada,North Central,East North Central,LINCOLN PARK,Parking Lot/Garage,LINCOLN PARK,City,"Cities 25,000-49,999",38998,Aggravated Assault,Violent,Race/Ethnicity,Anti-White,1,1,0,1,1,0,Individual,White,Hispanic or Latino
2022-10-14,2022,10,Friday,Q4,New York,North Central,East North Central,NEW HAVEN,Other/Unknown,NEW HAVEN,City,"Cities 2,500-9,999",5105,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Other,Unknown,
2022-10-14,2022,10,Friday,Q4,Pennsylvania,North Central,West North Central,Soudan,,BREITUNG TOWNSHIP,City,"Cities <2,500",613,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,
2022-10-14,2022,10,Friday,Q4,Rhode Island,North Central,West North Central,CLEVELAND,Park/Playground,CLEVELAND,City,"Cities <2,500",643,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Government,Unknown,
2022-10-14,2022,10,Friday,Q4,Tennessee,North Central,West North Central,POLO,Residence/Home,POLO,City,"Cities <2,500",507,Simple Assault,Violent,Race/Ethnicity,Anti-White,1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2022-10-14,2022,10,Friday,Q4,Texas,North Central,West North Central,BENNINGTON,Highway/Road/Alley,BENNINGTON,City,"Cities <2,500",1947,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-Gay (Male),0,0,0,1,1,0,Government,White,Hispanic or Latino
2022-10-14,2022,10,Friday,Q4,Wisconsin,West,Mountain,OWYHEE,Department/Discount Store,EASTERN NEVADA AGENCY,Tribal / BIA Agencies,"Cities <2,500",0,Theft from Building,Non-Violent,Religion,Anti-Sikh,0,0,0,1,1,0,Business,White,Not Hispanic or Latino
2022-10-14,2022,10,Friday,Q4,West Virginia,Northeast,New England,EAST KINGSTON,Residence/Home,EAST KINGSTON,City,"Cities <2,500",2446,All Other Larceny,Non-Violent,Religion,Anti-Sikh,1,1,0,0,0,0,Individual,Unknown,
2022-10-15,2022,10,Saturday,Q4,Alabama,North Central,East North Central,DYER,Residence/Home,DYER,City,"Cities 10,000-24,999",16351,Simple Assault,Violent,Race/Ethnicity,Anti-White,1,1,0,0,0,0,Individual,Unknown,
2022-10-15,2022,10,Saturday,Q4,California,North Central,East North Central,,Residence/Home,LEAVENWORTH,City,"Cities <2,500",287,Intimidation,Non-Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,Individual,Black or African American,Unknown
2022-10-15,2022,10,Saturday,Q4,California,North Central,East North Central,,Highway/Road/Alley,LEAVENWORTH,City,"Cities <2,500",287,Aggravated Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Hispanic or Latino
2022-10-15,2022,10,Saturday,Q4,California,North Central,East North Central,,Residence/Home,LINTON-STOCKTON SCH CORP,"Other Agencies (e.g., fire marshal, hospital, airport)","Cities <2,500",0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Hispanic or Latino
2022-10-15,2022,10,Saturday,Q4,California,North Central,East North Central,,Church/Synagogue/Temple,WARREN,City,"Cities <2,500",1191,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Catholic,0,0,0,0,0,0,Religious Organization,Unknown,Unknown
2022-10-15,2022,10,Saturday,Q4,California,North Central,East North Central,,Parking Lot/Garage,WESTVIEW SCHOOLS,"Other Agencies (e.g., fire marshal, hospital, airport)","Cities <2,500",0,Weapon Law Violations,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,1,1,0,Society/Public,White,Not Hispanic or Latino
2022-10-15,2022,10,Saturday,Q4,Colorado,North Central,West North Central,OSCEOLA,Residence/Home,CLARKE,County,"Non-MSA Counties <10,000",4007,Simple Assault,Violent,Gender Identity,Anti-Transgender,1,0,1,1,1,0,Individual,White,Not Hispanic or Latino
