agency_id,incident_id,incident_date,agency_index,state_code,state_name,quarter_code,quarter,data_source_code,data_source,offense_code,offense_description,location_code,location,offense_victims,bias_code,bias_motivation,bias_category,victim_types_raw,victim_types,total_victims_reported,adult_victims,juvenile_victims,total_victims,total_offenders_reported,adult_offenders,juvenile_offenders,total_offenders,offender_race_code,offender_race,offender_ethnicity_code,offender_ethnicity,year,month,day_of_week,is_weekend,offense_severity
MD0130000,2W20PUFPZCXX,2023-05-30,61915,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,48,,1,21,Anti-Jewish,Religion,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2023,5,Tuesday,False,Non-Violent
ME0120200,N0-U7LU48AEM,2023-05-30,62239,18,Maine,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,5,Tuesday,False,Non-Violent
MI8190300,29205UH2L4J4,2023-05-30,63135,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,09,Drug Store/Doctor's Office/Hospital,2,24,Anti-Islamic (Muslim),Religion,IL,"Individual, Unknown",2,2,0,2,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,5,Tuesday,False,Non-Violent
MN0271100,1523AGWQ5XCT,2023-05-30,63376,22,Minnesota,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2023,5,Tuesday,False,Violent
MO0390300,3T0WWEFPZ71X,2023-05-30,63939,24,Missouri,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,11,Government/Public Building,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2023,5,Tuesday,False,Non-Violent
NC0300000,ML3JOKJBBF39,2023-05-30,65523,32,North Carolina,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,5,Tuesday,False,Violent
NC0920100,4L3J JA6XF39,2023-05-30,66023,32,North Carolina,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,10,Field/Woods,2,12,Anti-Black or African American,Race/Ethnicity,IL,"Individual, Unknown",2,2,0,2,1,1,0,1,W,White,,,2023,5,Tuesday,False,Violent
NJ0160700,N0-58PS41AEM,2023-05-30,67079,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,58,,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2023,5,Tuesday,False,Non-Violent
NJ0180500,C604KCTR728N,2023-05-30,67112,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,14,Hotel/Motel,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,A,Asian,U,Unknown,2023,5,Tuesday,False,Non-Violent
NY0290000,P-BCFEZGKHCT,2023-05-30,67784,31,New York,2,Q2 (April - June),,,13B,Simple Assault,25,Other/Unknown,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,0,0,0,1,0,0,0,W,White,,,2023,5,Tuesday,False,Violent
NY0303000,380J4KAEBRST,2023-05-30,67840,31,New York,2,Q2 (April - June),N,NIBRS Incident,09A,Murder/Non-negligent Manslaughter,20,Residence/Home,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,A,Asian,N,Not Hispanic or Latino,2023,5,Tuesday,False,Violent
NY0303000,TG0W5HYOPV7G,2023-05-30,67840,31,New York,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,25,Other/Unknown,1,11,Anti-White,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2023,5,Tuesday,False,Violent
NY0595300,2W20PUXO941A,2023-05-30,68225,31,New York,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,B,Business,0,0,0,0,1,0,0,0,U,Unknown,U,Unknown,2023,5,Tuesday,False,Non-Violent
OH0030000,RT01IVS91-8N,2023-05-30,68788,34,Ohio,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,53,School - Elementary/Secondary,2,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,2,1,1,2,1,0,1,1,W,White,N,Not Hispanic or Latino,2023,5,Tuesday,False,Non-Violent
TX0790100,C60BKCRL728N,2023-05-30,74871,42,Texas,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,23,Service/Gas Station,2,14,Anti-Asian,Race/Ethnicity,I,Individual,2,2,0,2,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,5,Tuesday,False,Violent
TXHPD0000,2Z664IYBKF39,2023-05-30,76055,42,Texas,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,42,Anti-Lesbian,Sexual Orientation,I,Individual,1,1,0,1,2,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2023,5,Tuesday,False,Non-Violent
VA1030000,2W20PU7VI7TW,2023-05-30,76655,45,Virginia,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,15,"Anti-Multiple Races, Group",Race/Ethnicity,B,Business,0,0,0,0,2,0,0,0,U,Unknown,U,Unknown,2023,5,Tuesday,False,Non-Violent
WASPD0000,3A21DV93PL3I,2023-05-30,77248,46,Washington,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,53,School - Elementary/Secondary,2,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,2,2,0,2,1,1,0,1,U,Unknown,U,Unknown,2023,5,Tuesday,False,Non-Violent
WI0110000,VZ-N IRWPU72,2023-05-30,77303,48,Wisconsin,2,Q2 (April - June),N,NIBRS Incident,35A,Drug/Narcotic Violations,13,Highway/Road/Alley,1,72,Anti-Gender Non-Conforming,Gender Identity,S,Society/Public,0,0,0,0,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,5,Tuesday,False,Non-Violent
CA0190000,3T0M5H9UPU1I,2023-05-31,53723,04,California,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,18,Parking Lot/Garage,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,U,Unknown,2023,5,Wednesday,False,Non-Violent
CA0192200,UF-WNHPHHCTD,2023-05-31,53765,04,California,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,13,Highway/Road/Alley,2,12,Anti-Black or African American,Race/Ethnicity,L,Unknown,2,2,0,2,1,1,0,1,W,White,H,Hispanic or Latino,2023,5,Wednesday,False,Violent
CA0194200,291WPHPL7D1A,2023-05-31,53795,04,California,2,Q2 (April - June),,,13C,Intimidation,05,Commercial/Office Building,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,U,Unknown,2023,5,Wednesday,False,Non-Violent
CA0194200,C60AKVBL-28N,2023-05-31,53795,04,California,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,G,Government,0,0,0,0,0,0,0,0,U,Unknown,U,Unknown,2023,5,Wednesday,False,Non-Violent
CA0420400,P120GU72J28I,2023-05-31,54329,04,California,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,04,Church/Synagogue/Temple,1,23,Anti-Protestant,Religion,R,Religious Organization,0,0,0,0,1,0,0,0,U,Unknown,U,Unknown,2023,5,Wednesday,False,Non-Violent
CA0431600,C60BRFTVF28N,2023-05-31,54360,04,California,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,5,Wednesday,False,Violent
CT0010300,C60BRYZD-C8N,2023-05-31,55028,06,Connecticut,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2023,5,Wednesday,False,Non-Violent
GA0330300,0A20PUZ2U41A,2023-05-31,56830,10,Georgia,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,07,Convenience Store,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,0,0,0,B,Black or African American,N,Not Hispanic or Latino,2023,5,Wednesday,False,Violent
ILCPD0000,K52OONLC1AEM,2023-05-31,59248,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,5,Wednesday,False,Violent
MA0010100,5M-TD9K360VS,2023-05-31,61305,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,21,Restaurant,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,5,Wednesday,False,Non-Violent
MA0030800,5M-TJ0K3QTVS,2023-05-31,61362,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,5,Wednesday,False,Non-Violent
MA0090600,2W20PU72S6TW,2023-05-31,61536,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,23H,All Other Larceny,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,H,Hispanic or Latino,2023,5,Wednesday,False,Non-Violent
MA0092700,C60BAF3H728N,2023-05-31,61557,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,G,Government,0,0,0,0,1,0,1,1,W,White,N,Not Hispanic or Latino,2023,5,Wednesday,False,Non-Violent
MA0093900,C60 RV59728N,2023-05-31,61569,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,13,Highway/Road/Alley,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2023,5,Wednesday,False,Violent
MA0120800,Y4-DL8Z-X5HP,2023-05-31,61654,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,O,Other,0,0,0,0,0,0,0,0,U,Unknown,,,2023,5,Wednesday,False,Non-Violent
MI6371400,ZU0X8KOPORS8,2023-05-31,62934,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,53,School - Elementary/Secondary,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,0,1,1,1,0,1,1,W,White,,,2023,5,Wednesday,False,Non-Violent
MI8108100,L70WIOZLD1TC,2023-05-31,63122,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,11,Government/Public Building,2,12,Anti-Black or African American,Race/Ethnicity,I,Individual,2,2,0,2,2,2,0,2,M,Group of Multiple Races,,,2023,5,Wednesday,False,Violent
MI8234900,N0257NUGJ8NA,2023-05-31,63146,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,2,12,Anti-Black or African American,Race/Ethnicity,I,Individual,2,1,1,2,1,1,0,1,W,White,U,Unknown,2023,5,Wednesday,False,Violent
NJ0032300,2W20PU726G84,2023-05-31,66678,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,18,Parking Lot/Garage,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,5,Wednesday,False,Violent
NJ0081800,P--2NGIWVSCT,2023-05-31,66822,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,0,1,1,1,1,0,1,W,White,U,Unknown,2023,5,Wednesday,False,Non-Violent
NJ0115000,5M-TD79360VS,2023-05-31,66897,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,25,Other/Unknown,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2023,5,Wednesday,False,Non-Violent
NM0050100,P--08GIWVSCT,2023-05-31,67240,30,New Mexico,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,21,Restaurant,1,11,Anti-White,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,H,Hispanic or Latino,2023,5,Wednesday,False,Violent
NY0303000,1W0HPUKNU2JI,2023-05-31,67840,31,New York,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,5,Wednesday,False,Non-Violent
NY0303000,9N04KOEM7VTN,2023-05-31,67840,31,New York,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,13,Highway/Road/Alley,1,71,Anti-Transgender,Gender Identity,I,Individual,1,1,0,1,3,3,0,3,W,White,N,Not Hispanic or Latino,2023,5,Wednesday,False,Non-Violent
NY0590700,C60DSMRD728N,2023-05-31,68200,31,New York,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,11,Government/Public Building,1,12,Anti-Black or African American,Race/Ethnicity,U,Unknown,0,0,0,0,1,0,0,0,U,Unknown,U,Unknown,2023,5,Wednesday,False,Non-Violent
OH0280000,7L3U4YBZVF39,2023-05-31,69084,34,Ohio,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,1,25,Anti-Other Religion,Religion,I,Individual,6,6,0,6,4,0,4,4,W,White,N,Not Hispanic or Latino,2023,5,Wednesday,False,Violent
OR0260200,ZU-0RIBBRF39,2023-05-31,70480,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,U,Unknown,2023,5,Wednesday,False,Violent
SC0100000,2W20PURLS41A,2023-05-31,72964,39,South Carolina,2,Q2 (April - June),N,NIBRS Incident,35A,Drug/Narcotic Violations,10,Field/Woods,1,11,Anti-White,Race/Ethnicity,S,Society/Public,0,0,0,0,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2023,5,Wednesday,False,Non-Violent
UT0181700,OP-GJ4JIQ-F3,2023-05-31,76152,43,Utah,2,Q2 (April - June),N,NIBRS Incident,23H,All Other Larceny,20,Residence/Home,2,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,BI,"Business, Individual",1,1,0,1,3,0,2,2,U,Unknown,,,2023,5,Wednesday,False,Non-Violent
AL0330100,MMBK7N925OJJ,2023-06-01,52585,01,Alabama,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,N,Not Hispanic or Latino,2023,6,Thursday,False,Non-Violent
CA0050000,2K-HP-H2LD1A,2023-06-01,53531,04,California,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2023,6,Thursday,False,Non-Violent
CA0140100,C6-B-F5U728N,2023-06-01,53664,04,California,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,53,School - Elementary/Secondary,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,0,1,1,0,0,0,0,U,Unknown,,,2023,6,Thursday,False,Violent
CA0180100,29-HY072ID1A,2023-06-01,53716,04,California,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,25,Other/Unknown,1,41,Anti-Gay (Male),Sexual Orientation,O,Other,0,0,0,0,1,0,0,0,W,White,,,2023,6,Thursday,False,Non-Violent
CA0194200,C604KY3L628N,2023-06-01,53795,04,California,2,Q2 (April - June),,,13A,Aggravated Assault,01,Air/Bus/Train Terminal,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,U,Unknown,2023,6,Thursday,False,Violent
CA0211700,PE20GU7L8X1A,2023-06-01,53886,04,California,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,G,Government,0,0,0,0,0,0,0,0,U,Unknown,,,2023,6,Thursday,False,Non-Violent
CO0030100,FNDZUPJ8JBZ-,2023-06-01,54647,05,Colorado,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,25,Other/Unknown,2,12,Anti-Black or African American,Race/Ethnicity,I,Individual,2,2,0,2,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,6,Thursday,False,Non-Violent
CODPD0000,L7-4KOBVZISE,2023-06-01,54969,05,Colorado,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,13,Highway/Road/Alley,1,14,Anti-Asian,Race/Ethnicity,I,Individual,1,1,0,1,1,0,0,0,B,Black or African American,U,Unknown,2023,6,Thursday,False,Violent
CODPD0000,UF-W5H4HHVSY,2023-06-01,54969,05,Colorado,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,21,Restaurant,2,82,Anti-Other Christian,Religion,BI,"Business, Individual",1,1,0,1,0,0,0,0,U,Unknown,,,2023,6,Thursday,False,Non-Violent
DCMPD0000,C60IRMSH728N,2023-06-01,55171,08,District of Columbia,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,21,Restaurant,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2023,6,Thursday,False,Violent
IL0162B00,MNPX82OZRO26,2023-06-01,58177,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,09,Drug Store/Doctor's Office/Hospital,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,6,Thursday,False,Violent
ILCPD0000,672X2XZIQ-F3,2023-06-01,59248,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,0,0,0,W,White,N,Not Hispanic or Latino,2023,6,Thursday,False,Non-Violent
ILCPD0000,J024LUF TD1A,2023-06-01,59248,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2023,6,Thursday,False,Non-Violent
KS0870300,C6CBSVQD128N,2023-06-01,60096,15,Kansas,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,20,Residence/Home,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,2,0,2,2,B,Black or African American,,,2023,6,Thursday,False,Violent
MI5815800,UF0W5JWUH 7N,2023-06-01,62838,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,25,Other/Unknown,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,0,1,1,2,0,2,2,B,Black or African American,U,Unknown,2023,6,Thursday,False,Non-Violent
MN0271100,P624UDXYC W5,2023-06-01,63376,22,Minnesota,2,Q2 (April - June),N,NIBRS Incident,120,Robbery,13,Highway/Road/Alley,1,11,Anti-White,Race/Ethnicity,I,Individual,1,1,0,1,1,0,0,0,B,Black or African American,,,2023,6,Thursday,False,Violent
NC0330000,C60BSWQU728N,2023-06-01,65547,32,North Carolina,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,0,1,1,2,2,0,2,M,Group of Multiple Races,N,Not Hispanic or Latino,2023,6,Thursday,False,Violent
ND0310000,R2208GHP5ZZT,2023-06-01,66218,33,North Dakota,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,57,Community Center,3,13,Anti-American Indian/Alaska Native,Race/Ethnicity,I,Individual,3,3,0,3,1,1,0,1,W,White,,,2023,6,Thursday,False,Non-Violent
NJ0133100,P-MT85WY2SCT,2023-06-01,66966,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,53,School - Elementary/Secondary,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,0,1,1,0,0,0,0,U,Unknown,U,Unknown,2023,6,Thursday,False,Non-Violent
NJ0141200,3A21DVMHN3 I,2023-06-01,67003,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2023,6,Thursday,False,Non-Violent
NJ0151500,RL3UWVIR-F39,2023-06-01,67049,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,25,Other/Unknown,1,52,Anti-Mental Disability,Disability,I,Individual,1,0,1,1,1,0,1,1,W,White,U,Unknown,2023,6,Thursday,False,Non-Violent
NJ0181400,N0--POZ41AEM,2023-06-01,67120,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,13,Highway/Road/Alley,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,U,Unknown,U,Unknown,2023,6,Thursday,False,Non-Violent
NY0290000,P-BCFN0GKHCT,2023-06-01,67784,31,New York,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,25,Other/Unknown,1,21,Anti-Jewish,Religion,O,Other,0,0,0,0,1,0,0,0,U,Unknown,,,2023,6,Thursday,False,Non-Violent
NY0303000,380J4KIYRQSA,2023-06-01,67840,31,New York,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,21,Anti-Jewish,Religion,G,Government,0,0,0,0,1,0,0,0,U,Unknown,U,Unknown,2023,6,Thursday,False,Non-Violent
NY0303000,9N04KOYB7STX,2023-06-01,67840,31,New York,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,25,Other/Unknown,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,6,Thursday,False,Violent
NY335SF00,N1PTD-6B1W5,2023-06-01,68399,31,New York,2,Q2 (April - June),,,13B,Simple Assault,25,Other/Unknown,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,0,0,0,2,0,0,0,M,Group of Multiple Races,,,2023,6,Thursday,False,Violent
OR0030800,C60I-FPU728N,2023-06-01,70298,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,18,Parking Lot/Garage,1,11,Anti-White,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2023,6,Thursday,False,Non-Violent
OR0090100,2W20PU7PLC04,2023-06-01,70344,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,05,Commercial/Office Building,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2023,6,Thursday,False,Non-Violent
OR0260200,N-PTDSAN0W5,2023-06-01,70480,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,18,Parking Lot/Garage,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2023,6,Thursday,False,Non-Violent
PA0210400,EK0ZL6ILNXQE,2023-06-01,71355,37,Pennsylvania,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,53,School - Elementary/Secondary,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,0,1,1,1,0,1,1,W,White,N,Not Hispanic or Latino,2023,6,Thursday,False,Non-Violent
PA047SP00,OP77TRNAQ-F3,2023-06-01,72091,37,Pennsylvania,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,11,Government/Public Building,4,11,Anti-White,Race/Ethnicity,I,Individual,4,3,1,4,1,1,0,1,W,White,H,Hispanic or Latino,2023,6,Thursday,False,Non-Violent
TX1750100,2W20PU7264TO,2023-06-01,75540,42,Texas,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2023,6,Thursday,False,Non-Violent
TX2201200,C60B-OBV628N,2023-06-01,75758,42,Texas,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,25,Other/Unknown,1,15,"Anti-Multiple Races, Group",Race/Ethnicity,I,Individual,1,0,1,1,2,0,0,0,U,Unknown,U,Unknown,2023,6,Thursday,False,Non-Violent
UT0060400,-I2PKD2FG0W5,2023-06-01,76102,43,Utah,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,G,Government,0,0,0,0,0,0,0,0,U,Unknown,,,2023,6,Thursday,False,Non-Violent
WA0140300,OP-KJDIIY-F3,2023-06-01,76974,46,Washington,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,22,School/College,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,0,1,1,6,0,6,6,W,White,M,,2023,6,Thursday,False,Non-Violent
WA0172300,C60BRYZ-F28N,2023-06-01,77008,46,Washington,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2023,6,Thursday,False,Non-Violent
